1. YEAR,2. TRIFD,3. FRS ID,FACILITY_NAME,5. STREET ADDRESS,6. CITY,COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,,,33.815889,-118.243953,,TESORO CORP,008133480,MARATHON PETROLEUM CORP,,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222766216,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4800.000,2800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7600.000,1512.000,4788.000,6300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1620.000,0.000,0.000,0.000,0.000,0.000,3133.000,0.000,0.000,316.000,0.000,0.000,316.000,1200.000,0.000,1200.000,0.000,2.000,0.000,0.000,0.000,0.000,4790.000,0.000,9439.000,10733.000,0.000,0.000,7600.000,1700.000,1400.000,0.000,1200.000,0.000,320.000,5900.000,4800.000,22920.000,,PRODUCTION,0.930
2024,90509LLDSG2525W,110000475254,HONEYWELL INTERNATIONAL INC,2525 W 190TH ST,TORRANCE,LOS ANGELES,CA,90504,,,33.858330,-118.321080,,HONEYWELL INTERNATIONAL INC,139691877,HONEYWELL INTERNATIONAL INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336412,,,,,,1324222969305,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,6.173,0.000,6.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,4249.280,0.000,0.000,0.000,0.000,0.000,4270.453,0.000,0.000,210.990,0.000,0.000,210.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4481.443,4270.493,0.000,0.000,0.040,4268.971,1.481,0.000,0.000,0.000,210.990,0.000,0.000,4481.483,,PRODUCTION,1.140
2024,90746JHNSN20631,110000476173,JOHNSON LAMINATING & COATING INC.,20631 ANNALEE AVE,CARSON,LOS ANGELES,CA,90746,,,33.842840,-118.253639,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326112,,,,,,1324223105560,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,4061.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4066.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1028.000,0.000,1028.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1028.000,4066.000,0.000,0.000,4066.000,0.000,0.000,0.000,1028.000,0.000,0.000,0.000,0.000,5094.000,,PRODUCTION,1.000
2024,90040VPKSN2600S,110012702156,UNIVAR SOLUTIONS USA INC.,2600 S GARFIELD AVE,COMMERCE,LOS ANGELES,CA,90040,,,33.992500,-118.133056,,UNIVAR USA INC,102971785,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324223016092,"N,N-Dimethylformamide",NO,0000068122,68-12-2,4416,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1120.964,0.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1121.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1121.843,0.000,0.000,1121.843,0.000,0.000,0.000,0.000,0.000,0.000,16.691,0.000,1138.534,,PRODUCTION,1.000
2024,90280STRTG8616T,110020516645,GRISWOLD INDUSTRIES DBA SOUNDCAST,8616 OTIS ST,SOUTH GATE,LOS ANGELES,CA,90280,,,33.955888,-118.196121,,NA,,,NA,,NA,NO,331,Primary Metals,,,,,,,331513,,,,,,1324222967198,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,1.390,2.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.030,0.000,0.000,4.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.030,,ACTIVITY,0.830
2024,90040VPKSN2600S,110012702156,UNIVAR SOLUTIONS USA INC.,2600 S GARFIELD AVE,COMMERCE,LOS ANGELES,CA,90040,,,33.992500,-118.133056,,UNIVAR USA INC,102971785,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324223016104,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,389.220,2.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,392.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.410,0.000,0.000,0.000,0.000,0.000,0.000,59.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.410,451.593,0.000,0.000,392.183,59.410,0.000,0.000,0.000,0.000,0.000,94.656,0.000,546.249,,PRODUCTION,1.000
2024,93639MRQLT3001F,110000482077,MOORE QUALITY GALVANIZING,3001 FALCON DR,MADERA,MADERA,CA,93637,,,36.993130,-120.104240,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222433955,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.000,0.000,138.000,0.000,12.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,138.000,0.000,0.000,0.000,0.000,138.000,0.000,0.000,0.000,12.000,0.000,0.000,150.000,,PRODUCTION,0.910
2024,94802CHVRN841ST,110020506460,CHEVRON PRODUCTS CO RICHMOND REFINERY,841 CHEVRON WAY,RICHMOND,CONTRA COSTA,CA,94801,,,37.938779,-122.396453,,CHEVRON CORP,001382555,CHEVRON CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222505796,Hydrogen cyanide,NO,0000074908,74-90-8,5140,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,83000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83000.000,0.000,0.000,83000.000,0.000,0.000,0.000,0.000,0.000,0.000,41000.000,0.000,124000.000,,PRODUCTION,0.950
2024,95361BTRCH554SO,110002408608,CONAGRA FOODS PACKAGED FOODS LLC.,554 S YOSEMITE AVE,OAKDALE,STANISLAUS,CA,95361,,,37.760780,-120.843080,,CONAGRA BRANDS INC,007258908,CONAGRA BRANDS INC,NA,,NA,NO,311,Food,,,,,,,311421,,,,,,1324223211956,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,26.000,3377.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3403.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7406.000,0.000,0.000,0.000,0.000,7406.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7406.000,10809.000,0.000,0.000,3403.000,0.000,7406.000,0.000,0.000,0.000,0.000,0.000,0.000,10809.000,,PRODUCTION,0.810
2024,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,,,33.815889,-118.243953,,TESORO CORP,008133480,MARATHON PETROLEUM CORP,,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222754602,Carbon disulfide,NO,0000075150,75-15-0,5348,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,8400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8400.000,0.000,0.000,8400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8400.000,,PRODUCTION,1.190
2024,9325WGFPTH1174R,110064544907,GFP ETHANOL LLC DBA CALGREN RENEWABLE FUELS,11704 ROAD 120,PIXLEY,TULARE,CA,93256,,,36.003010,-119.303791,,NA,,GFP ETHANOL LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1324223208594,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,3.660,239.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,242.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,242.660,0.000,0.000,242.660,0.000,0.000,0.000,0.000,0.000,0.000,74933.000,0.000,75175.660,,PRODUCTION,2.480
2024,90280RCPRD8601S,110000474941,TESORO - VINVALE TERMINAL,8601 S GARFIELD AVE,SOUTH GATE,LOS ANGELES,CA,90280,,,33.952770,-118.164080,,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222945370,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,ACTIVITY,0.980
2024,90248SPCTR14422,110002140317,SPECTRUM LABORATORY PRODUCTS INC.,14422 S SAN PEDRO ST,GARDENA,LOS ANGELES,CA,90248,,,33.900140,-118.268590,,SPECTRUM LABORATORY PRODUCTS,NA,SPECTRUM LABORATORY PRODUCTS,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222532095,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,5.050
2024,94565DWCHMFOOTO,110000602544,CORTEVA AGRISCIENCE LLC,901 LOVERIDGE RD,PITTSBURG,CONTRA COSTA,CA,94565,,,38.023129,-121.855352,,CORTEVA INC,116814324,CORTEVA INC,NA,,NA,NO,325,Chemicals,,,,,,,325320,325180,325199,,,,1324223090871,Chloroform,NO,0000067663,67-66-3,4317,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,1366.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1366.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.000,0.000,0.000,0.000,0.000,123.000,0.000,123.000,1366.000,0.000,0.000,1366.000,0.000,0.000,0.000,0.000,0.000,0.000,17129.000,123.000,18618.000,,ACTIVITY,0.880
2024,94538NWNTD45500,110000482898,TESLA INC,45500 FREMONT BLVD,FREMONT,ALAMEDA,CA,94538,,,37.496290,-121.948260,,NA,,TESLA INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336110,,,,,,1324223197447,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,8700.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,119.150,0.000,0.000,0.000,0.000,119.162,0.000,0.000,0.000,0.000,0.000,0.000,57.830,2.240,60.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,179.232,8879.162,0.000,0.000,8760.000,0.012,119.150,0.000,60.070,0.000,0.000,5156.070,0.000,14095.302,,PRODUCTION,0.840
2024,92227NWMNT6502E,110009532684,MESQUITE MINE,6502 E HWY 78,BRAWLEY,IMPERIAL,CA,92227,,,32.974822,-115.302278,,SOLIUS HOLDCO INC,NA,SOLIUS HOLDCO INC,EQUINOX GOLD CORP,243668485,EQUINOX GOLD CORP,NO,2122,Metal Mining,,,,,,,212220,,,,,,1324222980258,Cyanide compounds,NO,N106,N106,649988,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.070
2024,91006NMLDB36LAP,110002141771,DANCO ANODIZING (DBA DANCO METAL SURFACING),36 LA PORTE ST,ARCADIA,LOS ANGELES,CA,91006,,,34.144470,-118.029600,,DANCO ANODIZING,054852439,DANCO ANODIZING,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1324222559965,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23053.000,0.000,23053.000,,PRODUCTION,0.900
2024,9325WGFPTH1174R,110064544907,GFP ETHANOL LLC DBA CALGREN RENEWABLE FUELS,11704 ROAD 120,PIXLEY,TULARE,CA,93256,,,36.003010,-119.303791,,NA,,GFP ETHANOL LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1324222963035,Acrolein,NO,0000107028,107-02-8,24075,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,97.340,670.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,767.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,767.340,0.000,0.000,767.340,0.000,0.000,0.000,0.000,0.000,0.000,104821.230,0.000,105588.570,,PRODUCTION,0.830
2024,92506SMTHS1500E,110000519528,RALPHS GROCERY CO-RIVERSIDE DISTRIBUTION,1500 EASTRIDGE AVE,RIVERSIDE,RIVERSIDE,CA,92507,,,33.931220,-117.305130,,NA,,,NA,,NA,NO,311,Food,,,,,,,311511,311520,,,,,1324222538579,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18194.380,0.000,18194.380,,ACTIVITY,1.230
2024,9005WHNNBL3851S,110070315224,NUCOR WAREHOUSE SYSTEMS,3851 S SANTA FE AVE,LOS ANGELES,LOS ANGELES,CA,90058,,,34.006240,-118.231800,,NUCOR CORP,003446796,NUCOR CORP,NA,,NA,NO,337,Furniture,,,,,,,337215,,,,,,1324223124722,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,120.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17938.000,17938.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17938.000,120.000,0.000,0.000,120.000,0.000,0.000,0.000,0.000,0.000,17938.000,0.000,0.000,18058.000,,ACTIVITY,0.690
2024,9160WVBNKM115SH,110002419945,AVIBANK MANUFACTURING INC,11500 SHERMAN WAY,NORTH HOLLYWOOD,LOS ANGELES,CA,91605,,,34.201190,-118.381760,,BERKSHIRE HATHAWAY INC,001024314,BERKSHIRE HATHAWAY INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332722,,,,,,1324222981262,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.060,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,496.430,0.000,0.000,0.000,0.000,3.780,0.000,500.210,0.000,37530.000,0.000,0.000,0.000,37530.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38030.210,500.510,0.000,0.000,0.300,496.430,3.780,0.000,0.000,0.000,37530.000,0.000,0.000,38030.510,,PRODUCTION,0.590
2024,94538PRKNL44370,110012221087,CHRISTY,44370 CHRISTY ST,FREMONT,ALAMEDA,CA,94538,,,37.499130,-121.961670,,NA,,NA,NA,,NA,NO,335,Electrical Equipment,,,,,,,335999,,,,,,1324223099134,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,750.000,0.000,0.000,0.000,750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,,PRODUCTION,1.000
2024,90245CHVRN324WE,110002899908,CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,324 W EL SEGUNDO BLVD,EL SEGUNDO,LOS ANGELES,CA,90245,,,33.916311,-118.427343,,CHEVRON CORP,001382555,CHEVRON CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222894863,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1600.000,670.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2370.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1197.000,0.000,0.000,0.000,0.000,0.000,1197.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.000,0.000,0.000,0.000,0.000,56.000,0.000,1253.000,3567.000,0.000,0.000,2370.000,1196.000,0.000,0.000,0.000,0.000,0.000,9700.000,56.000,13322.000,1.000,PRODUCTION,0.960
2024,93524RFRCF1SROS,110000908466,US DOD USAF EDWARDS AFB CA,120 N ROSAMOND BLVD,EDWARDS,KERN,CA,93524,,,34.949430,-117.885700,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,NA,,NA,YES,999,Other,,,,,,,928110,,,,,,1324222953871,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1236.900,0.000,0.000,0.000,0.000,0.000,0.000,1236.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1236.900,1236.900,0.000,0.000,0.000,1236.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1236.900,,ACTIVITY,1.600
