FACILITY_NAME,COUNTY,LATITUDE,LONGITUDE,Distance_to_Water_m,Risk_Category
SOLVAY USA INC,LOS ANGELES,33.843611,-118.216389,753.9789031565891,Low Risk (>500m)
PRESTONE PRODUCTS CORP,LOS ANGELES,33.85376,-118.35059,3536.7569373547126,Low Risk (>500m)
BIO-RAD LABORATORIES INC,CONTRA COSTA,37.91481,-122.33916,3722.7459705643632,Low Risk (>500m)
POLYNT COMPOSITES USA INC. - AZUSA PLANT,LOS ANGELES,34.11856,-117.9349,1827.9771809319284,Low Risk (>500m)
BAKERSFIELD RENEWABLE FUELS LLC - AREAS 1 & 2,KERN,35.3825,-119.070556,302.2580748199953,Medium Risk (101-500m)
BASF CORP,ORANGE,33.82297,-117.8515,1445.9802638267736,Low Risk (>500m)
HOLCIM SOLUTIONS & PRODUCTS US LLC,ORANGE,33.78446,-118.00582,775.0357909520983,Low Risk (>500m)
BODEAN CO INC,SONOMA,38.444544,-122.727807,899.3375695271362,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
CHEVRON HUNTINGTON BEACH TERMINAL,ORANGE,33.70268,-117.9999,3026.596293991889,Low Risk (>500m)
GENERAL DYNAMICS (NASSCO),SAN DIEGO,32.69109,-117.1337,601.1309280344768,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
MITSUBISHI CHEMICAL CARBON FIBER & COMPOSITES INC,ORANGE,33.69238,-117.84932,1908.8038938620873,Low Risk (>500m)
VORTEQ - PACIFIC,SAN BERNARDINO,34.092829,-117.597055,289.88948824728,Medium Risk (101-500m)
MOC PRODUCTS CO. INC,LOS ANGELES,34.25483,-118.40135,1030.911122089491,Low Risk (>500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
PRC COMPOSITES LLC,SAN BERNARDINO,34.04748,-117.64165,3798.9877603781515,Low Risk (>500m)
SPACE LOK INK,LOS ANGELES,33.91129,-118.30235,2172.8534788586007,Low Risk (>500m)
SHERWIN-WILLIAMS CO,SAN DIEGO,32.87761,-117.17152,3817.495815047505,Low Risk (>500m)
VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,LOS ANGELES,34.12103,-117.9367,1547.6153861298853,Low Risk (>500m)
CHERRY AEROSPACE,ORANGE,33.715894,-117.847279,3516.074724341512,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
AIR PRODUCTS MANUFACTURING LLC,LOS ANGELES,33.899538,-118.15141,2778.807922888337,Low Risk (>500m)
J R SIMPLOT CO,FRESNO,36.551156,-120.113717,231.60999544177918,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
WEBER METALS INC.,LOS ANGELES,33.88268,-118.16874,1843.7135923913715,Low Risk (>500m)
PHENOMENEX NO 8,LOS ANGELES,33.844095,-118.324661,3312.574198513957,Low Risk (>500m)
THE BOEING CO,LOS ANGELES,33.93086,-118.38405,4257.570334533819,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
MARTIN MARIETTA SAN DIEGO AGGREGATES LLC - MIRAMAR HMA,SAN DIEGO,32.86076,-117.119925,2483.206184702474,Low Risk (>500m)
OKONITE CO INC,SANTA BARBARA,34.90602,-120.45306,3488.18279479798,Low Risk (>500m)
PINNACLE PREMIX,TULARE,36.351029,-119.367943,1900.4713101830948,Low Risk (>500m)
PHILLIPS 66 RICHMOND TERMINAL,CONTRA COSTA,37.909769,-122.366199,5034.2623613748965,Low Risk (>500m)
SILGAN CONTAINER MANUFACTURING CORP.,STANISLAUS,37.73271,-120.936945,834.2371123085302,Low Risk (>500m)
LOCKHEED MARTIN AERONAUTICS CO,LOS ANGELES,34.60263,-118.116485,2331.507455121888,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
SANMINA PLANT # 2,SANTA CLARA,37.376596,-121.916705,1172.6308235058168,Low Risk (>500m)
TE CONNECTIVY INC.,SAN MATEO,37.476899,-122.20637,244.01974644350022,Medium Risk (101-500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
PROCTER & GAMBLE MFG. CO.,SACRAMENTO,38.524899,-121.402961,981.3133991052182,Low Risk (>500m)
GORILLA CIRCUITS,SANTA CLARA,37.37306,-121.89495,515.6479155178336,Low Risk (>500m)
ROCKVIEW DAIRIES INC,LOS ANGELES,33.944173,-118.161462,276.27836233544815,Medium Risk (101-500m)
FORGED METALS INC,SAN BERNARDINO,34.05982,-117.47128,754.6548702727215,Low Risk (>500m)
EATON - TORRANCE,LOS ANGELES,33.85423,-118.29544,1275.8702357953905,Low Risk (>500m)
INDUSTRIAL SERVICE OIL CO,LOS ANGELES,34.018663,-118.220106,325.2814256084739,Medium Risk (101-500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
OAKLEY INC,ORANGE,33.67034,-117.64442,572.7200288528953,Low Risk (>500m)
PRESTONE PRODUCTS CORP,LOS ANGELES,33.85376,-118.35059,3536.7569373547126,Low Risk (>500m)
K-TUBE CORP,SAN DIEGO,32.93492,-117.03997,745.6107594366548,Low Risk (>500m)
APPLIED BIOSYSTEMS LLC,ALAMEDA,37.6453,-121.88157,1136.9205482312575,Low Risk (>500m)
CYTEC SOLVAY COMPOSITE MATERIALS  ANAHEIM,ORANGE,33.86194,-117.86123,286.10761626427825,Medium Risk (101-500m)
CALPORTLAND CO PASO ROBLES PLANT,SAN LUIS OBISPO,35.580639,-120.688637,305.71987633909,Medium Risk (101-500m)
HOLCIM SOLUTIONS & PRODUCTS US LLC,ORANGE,33.78446,-118.00582,775.0357909520983,Low Risk (>500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
NET SHAPES INC,SAN BERNARDINO,34.04269,-117.61424,1364.216893407537,Low Risk (>500m)
FEDERAL CORRECTIONAL COMPLEX VICTORVILLE,SAN BERNARDINO,34.56864,-117.34836,1501.6580703603631,Low Risk (>500m)
1000PALMS VISTA CHINO PLANT,RIVERSIDE,33.84532,-116.37557,9062.062339106029,Low Risk (>500m)
CHEMICAL COMPOUNDING CO,ALAMEDA,37.75617,-122.20351,160.87010860764298,Medium Risk (101-500m)
CLEAN HARBORS WILMINGTON LLC,LOS ANGELES,33.786133,-118.239923,433.8495146576902,Medium Risk (101-500m)
P.F.I. INC,LOS ANGELES,33.95636,-118.05331,29.29306089517891,High Risk (<100m)
PETRODIAMOND TERMINAL CO,LOS ANGELES,33.7762,-118.2141,807.8787952822066,Low Risk (>500m)
UNIVAR SOLUTIONS USA,SAN MATEO,37.50396,-122.210381,2227.6663951783394,Low Risk (>500m)
US MARINE CORPS AIR STATION MIRAMAR,SAN DIEGO,32.882236,-117.144252,4607.456015337805,Low Risk (>500m)
FRESNO VALVES & CASTINGS INC.,FRESNO,36.598228,-119.64767,322.31694790715443,Medium Risk (101-500m)
BLUESCOPE BUILDINGS N.A. INC,TULARE,36.34603,-119.37428,1301.6484441071723,Low Risk (>500m)
FS PRECISION TECHNOLOGY LLC,LOS ANGELES,33.86488,-118.20724,748.4916694367291,Low Risk (>500m)
PCC STRUCTURALS-SAN LEANDRO,ALAMEDA,37.7226,-122.19254,729.3282752124582,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
VISTA PAINT CORP,ORANGE,33.85964,-117.89531,199.8499736753293,Medium Risk (101-500m)
CERTAINTEED LLC,ALAMEDA,37.51166,-121.99502,1627.8587149563218,Low Risk (>500m)
CABAZON PLANT 11,RIVERSIDE,33.91939,-116.80743,697.2758754485985,Low Risk (>500m)
EMTEK PRODUCTS INC,LOS ANGELES,34.05719,-117.99177,526.8153560761774,Low Risk (>500m)
CARLTON FORGE WORKS,LOS ANGELES,33.89479,-118.16474,1905.321106744637,Low Risk (>500m)
LEPRINO FOODS CO,KINGS,36.29984,-119.81154,4527.963494455042,Low Risk (>500m)
VEOLIA WATER TECHNOLOGIES & SOLUTIONS - BAKERSFIELD,KERN,35.43291,-119.06474,1176.8919621067407,Low Risk (>500m)
AIR PRODUCTS WEST COAST HYDROGEN LLC - TORRANCE,LOS ANGELES,33.8692,-118.33159,1261.5828278717522,Low Risk (>500m)
NUTRIAG USA LTD,FRESNO,36.80021,-120.0155,851.5571072237526,Low Risk (>500m)
JB RADIATOR SPECIALITIES INC,SACRAMENTO,38.50241,-121.39416,442.02536796449823,Medium Risk (101-500m)
LAND O LAKES - TULARE DAIRY,TULARE,36.20458,-119.34263,2240.4162055200422,Low Risk (>500m)
SAINT GOBAIN SOLAR GARD LLC,SAN DIEGO,32.824396,-117.125672,3592.670441546164,Low Risk (>500m)
FORGED METALS INC,SAN BERNARDINO,34.05982,-117.47128,754.6548702727215,Low Risk (>500m)
AEROFIT LLC,ORANGE,33.857014,-117.898022,85.25472980876569,High Risk (<100m)
TESORO REFINING & MARKETING CO LLC,CONTRA COSTA,38.030833,-122.075,221.9694029001237,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
THATCHER CO OF CALIFORNIA,SACRAMENTO,38.5224,-121.38354,404.0556536946561,Medium Risk (101-500m)
KINSBURSKY BROTHERS SUPPLY INC.,ORANGE,33.85306,-117.9198,713.3309431923581,Low Risk (>500m)
CHEVRON HUNTINGTON BEACH TERMINAL,ORANGE,33.70268,-117.9999,3026.596293991889,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BAXALTA US INC. PART OF THE TAKEDA GROUP,LOS ANGELES,34.14234,-118.27007,611.3924511669599,Low Risk (>500m)
ROBERTSON'S READY MIX SANTA ANA PLANT 17,ORANGE,33.747054,-117.895999,343.97128347566223,Medium Risk (101-500m)
THE NEWARK GROUP INC. DBA GREIF INC.,LOS ANGELES,33.98214,-118.16271,651.626568431987,Low Risk (>500m)
FRITO-LAY INC.(F/K/A FRITO-LAY NORTH AMERICA),SAN BERNARDINO,34.07979,-117.59341,477.15808924190793,Medium Risk (101-500m)
BLUESCOPE COATED PRODUCTS LLC,SAN BERNARDINO,34.088079,-117.58027,198.5065461002771,Medium Risk (101-500m)
CCI INC,LOS ANGELES,34.01225,-118.20808,597.5246595761366,Low Risk (>500m)
HYDRITE CHEMICAL CO,TULARE,36.34383,-119.37605,1046.832561499489,Low Risk (>500m)
EQUINOX GOLD CORP CASTLE MOUNTAIN VENTURE CASTLE MOUNTAIN,SAN BERNARDINO,35.333839,-115.123263,6645.888867635526,Low Risk (>500m)
PENNZOIL-QUAKER STATE CO (DBA SOPUS PRODUCTS),KERN,35.131467,-118.426938,3271.267229130554,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
MENDOCINO FOREST PRODUCTS CO. LLC,MENDOCINO,39.179628,-123.204416,106.58084716610213,Medium Risk (101-500m)
COMMERCIAL METAL FORMING,ORANGE,33.8024,-117.85667,1709.9299934505273,Low Risk (>500m)
TESLA INC,SAN JOAQUIN,37.799757,-121.296384,1142.967061224614,Low Risk (>500m)
SIERRA BUILDING PRODUCTS,SAN BERNARDINO,34.05888,-117.46256,21.995297967679658,High Risk (<100m)
BRISTOL INDUSTRIES LLC,ORANGE,33.92512,-117.88609,1090.606572741602,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
MAINTEX INC,LOS ANGELES,34.052562,-117.994354,1006.7072733804213,Low Risk (>500m)
ERGON ASPHALT & EMULSIONS INC. - FONTANA,SAN BERNARDINO,34.06293,-117.47948,1076.5224689199251,Low Risk (>500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
MORGAN TRUCK BODY LLC  MCA,RIVERSIDE,33.92521,-117.40596,549.0505076057879,Low Risk (>500m)
CHEVRON RICHMOND TECHNOLOGY CENTER,CONTRA COSTA,37.93047,-122.38944,2458.9599075324386,Low Risk (>500m)
SOUTHERN COUNTIES OIL CO. LP D.B.A. SC FUELS,VENTURA,34.24885,-119.16044,1332.2531884035009,Low Risk (>500m)
TESLA INC,ALAMEDA,37.49629,-121.94826,1081.8265613090773,Low Risk (>500m)
TESORO REFINING & MARKETING CO LLC,CONTRA COSTA,38.030833,-122.075,221.9694029001237,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
ANAHEIM PLANT 16,ORANGE,33.85265,-117.91712,668.517908248173,Low Risk (>500m)
ANHEUSER-BUSCH LLC,LOS ANGELES,34.22132,-118.48044,1675.7400184381065,Low Risk (>500m)
ARCADIA INC.,LOS ANGELES,34.01445,-118.20909,844.1015083194246,Low Risk (>500m)
SILGAN CONTAINER MANUFACTURING CORP.,STANISLAUS,37.73271,-120.936945,834.2371123085302,Low Risk (>500m)
ACTIVE MAGNETIC INSPECTION INC.,LOS ANGELES,34.23923,-118.392765,747.725069528718,Low Risk (>500m)
ARROWHEAD PRODUCTS CORP,ORANGE,33.80312,-118.05693,419.92910906723546,Medium Risk (101-500m)
CEMEX LINCOLN,PLACER,38.83895,-121.33545,1091.0686374557492,Low Risk (>500m)
EVONIK CORP,LOS ANGELES,34.01272,-118.21293,620.160297791561,Low Risk (>500m)
HASA INC,LOS ANGELES,34.411667,-118.539722,213.68022355939735,Medium Risk (101-500m)
VISTA METALS CORP.,SAN BERNARDINO,34.094639,-117.512111,510.6421447575774,Low Risk (>500m)
TESORO - COLTON TERMINAL,SAN BERNARDINO,34.058134,-117.37024,1562.6652258175482,Low Risk (>500m)
CUSTOM ALLOY SALES INC.,LOS ANGELES,34.057,-117.988,590.35162971495,Low Risk (>500m)
DFA DAIRY BRANDS FLUID LLC DBA ALTA DENA CERTIFIED DAIRY,LOS ANGELES,34.00814,-117.91904,379.6135815112392,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
SIERRA ALUMINUM CO PLANT II,SAN BERNARDINO,34.03888,-117.51828,2287.5118577911558,Low Risk (>500m)
SOUTHERN COUNTIES OIL CO. LP D.B.A. SC FUELS,STANISLAUS,37.59489,-120.99082,5065.1860295344395,Low Risk (>500m)
ZURN WATER LLC,SAN LUIS OBISPO,35.610249,-120.652365,2894.3601345290667,Low Risk (>500m)
CEMEX INGLEWOOD PLANT,LOS ANGELES,33.96623,-118.36397,642.9462070642186,Low Risk (>500m)
PENNZOIL-QUAKER STATE CO (DBA SOPUS PRODUCTS LALP),LOS ANGELES,33.791498,-118.239066,659.6193868069339,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
PURINA ANIMAL NUTRITION LLC - TURLOCK,STANISLAUS,37.48492,-120.83574,1716.3725849035511,Low Risk (>500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
ALL METALS PROCESSING OF ORANGE COUNTY LLC,ORANGE,33.80777,-117.98571,38.198263216745886,High Risk (<100m)
AIR PRODUCTS WEST COAST HYDROGEN - HP-2,CONTRA COSTA,38.019745,-122.116973,1362.4525660767272,Low Risk (>500m)
KDC ONE / COSMETIC LABORATORIES OF AMERICA INC,LOS ANGELES,34.23457,-118.57493,970.8652446068182,Low Risk (>500m)
FOLEY PRODUCTS CO - NAPA,NAPA,38.21036,-122.2622,355.03662674026253,Medium Risk (101-500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BEHR PROCESS CORP - GARRY & YALE,ORANGE,33.70564,-117.91566,517.0838281178287,Low Risk (>500m)
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,CONTRA COSTA,38.0436,-122.2532,1354.1184714409135,Low Risk (>500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
US DOE SLAC NATIONAL ACCELERATOR LABORATORY,SAN MATEO,37.42125,-122.20422,1107.2100960591747,Low Risk (>500m)
MEDICAL ILLUMINATION INTL,LOS ANGELES,34.237776,-118.564183,26.223331512478552,High Risk (<100m)
PAC RANCHO FOUNDRY,SAN BERNARDINO,34.0946,-117.56449,491.54554571860916,Medium Risk (101-500m)
US ECOLOGY VERNON INC.,LOS ANGELES,33.994033,-118.215406,1447.4431834529357,Low Risk (>500m)
CHEMSTATION OF NORTHERN CALIFORNIA,SAN JOAQUIN,37.97782,-121.248,304.23843296499416,Medium Risk (101-500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
HOWMET GLOBAL FASTENING SYSTEMS INC,LOS ANGELES,33.81073,-118.3393,7257.06955483811,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
SAN BERNARDINO STEEL,SAN BERNARDINO,34.17929,-117.35144,142.21978902057128,Medium Risk (101-500m)
ENGINEERED POLYMER SOLUTIONS INC,LOS ANGELES,33.987111,-118.165944,512.3546529145447,Low Risk (>500m)
H.B. FULLER CO,PLACER,38.78,-121.303611,1055.1301732765837,Low Risk (>500m)
REED & GRAHAM INC,SANTA CLARA,37.31894,-121.9057,230.17862169258746,Medium Risk (101-500m)
WESTLAKE ROYAL ROOFING - CORONA,RIVERSIDE,33.88586,-117.57733,833.9422764436232,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
AIR PRODUCTS MANUFACTURING LLC,LOS ANGELES,33.899538,-118.15141,2778.807922888337,Low Risk (>500m)
CHEVRON HUNTINGTON BEACH TERMINAL,ORANGE,33.70268,-117.9999,3026.596293991889,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
TESORO - SAN DIEGO TERMINAL,SAN DIEGO,32.6941,-117.14152,1397.0068921152367,Low Risk (>500m)
CALPORTLAND CO ESCONDIDO READY-MIXED,SAN DIEGO,33.11948,-117.09851,165.54315266800822,Medium Risk (101-500m)
MISSION VALLEY ROCK,ALAMEDA,37.575904,-121.879972,116.71916742117796,Medium Risk (101-500m)
VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,LOS ANGELES,34.12103,-117.9367,1547.6153861298853,Low Risk (>500m)
THUNDERBOLT WOOD TREATING,STANISLAUS,37.7327,-120.93279,742.8246503527547,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
AMVAC CHEMICAL CORP,LOS ANGELES,34.009444,-118.188056,1015.1723555681278,Low Risk (>500m)
GOLD BOND BUILDING PRODUCTS - LONG BEACH,LOS ANGELES,33.780364,-118.217951,1166.8613670985474,Low Risk (>500m)
NUTRA BLEND LLC,MADERA,36.94997,-120.08484,915.335037412074,Low Risk (>500m)
MILITARY OCEAN TERMINAL CONCORD,CONTRA COSTA,38.03138,-122.03053,75.68902535806932,High Risk (<100m)
TRIUMPH ACTUATION SYSTEMS,LOS ANGELES,34.440495,-118.625791,635.1908800953554,Low Risk (>500m)
IPS CORP,LOS ANGELES,33.87627,-118.27555,1460.1272167913094,Low Risk (>500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
SHERWIN-WILLIAMS CO,SAN DIEGO,32.87761,-117.17152,3817.495815047505,Low Risk (>500m)
CERTAINTEED LLC,MADERA,37.09312,-120.226012,1569.6234879536016,Low Risk (>500m)
MITSUBISHI CEMENT CORP.,SAN BERNARDINO,34.41648,-116.910092,5217.537876435067,Low Risk (>500m)
PAC RANCHO FOUNDRY,SAN BERNARDINO,34.0946,-117.56449,491.54554571860916,Medium Risk (101-500m)
ARROWHEAD PRODUCTS CORP,ORANGE,33.80312,-118.05693,419.92910906723546,Medium Risk (101-500m)
OLDCASTLE INFRASTRUCTURE INC.,MADERA,36.94537,-120.07403,1176.5642533791734,Low Risk (>500m)
ARGO CHEMICAL INC,KERN,35.45613,-119.25726,5533.515538625297,Low Risk (>500m)
GOODRICH AIRCRAFT WHEELS & BRAKES,LOS ANGELES,33.93,-118.071667,2858.830071077944,Low Risk (>500m)
BRENNTAG PACIFIC INC,LOS ANGELES,33.937333,-118.060278,1628.972704810393,Low Risk (>500m)
CORONA PLANT 30,RIVERSIDE,33.862155,-117.528283,497.35152978764063,Medium Risk (101-500m)
L&P FINANCIAL SERVICES CO.,SAN BERNARDINO,34.05317,-117.56198,1855.4435776956423,Low Risk (>500m)
PRIDE CONVEYANCE SYSTEMS,SAN BENITO,36.8865,-121.39301,178.5289116924353,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
NATIONAL CEMENT CO OF CALIFORNIA INC,KERN,34.814772,-118.74802,2569.5185015378133,Low Risk (>500m)
NALCO CO - CARSON,LOS ANGELES,33.83922,-118.23044,2013.3216679664129,Low Risk (>500m)
AMBER CHEMICAL INC.,KERN,35.40125,-119.05207,327.0109558493411,Medium Risk (101-500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
CHEVRON HUNTINGTON BEACH TERMINAL,ORANGE,33.70268,-117.9999,3026.596293991889,Low Risk (>500m)
CALPORTLAND CO MIRAMAR,SAN DIEGO,32.860756,-117.119543,2450.139700728511,Low Risk (>500m)
TESORO MARINE TERMINAL 2,LOS ANGELES,33.777711,-118.209574,388.3846697210688,Medium Risk (101-500m)
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,CONTRA COSTA,38.0436,-122.2532,1354.1184714409135,Low Risk (>500m)
CLEAN HARBORS BUTTONWILLOW LLC,KERN,35.401811,-119.612789,2016.028722336853,Low Risk (>500m)
HJ BAKER & BRO LLC,LOS ANGELES,33.7831,-118.23258,325.1373861130261,Medium Risk (101-500m)
BASALITE,SOLANO,38.46204,-121.81325,1307.4919819178367,Low Risk (>500m)
VALLEY CHROME PLATING INC.,FRESNO,36.81396,-119.69634,679.9913552631804,Low Risk (>500m)
TTM TECHNOLOGIES N.A. LLC,ORANGE,33.71149,-117.92179,166.02988166883597,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY MARINE TERMINAL,LOS ANGELES,33.754914,-118.270655,2740.22156912866,Low Risk (>500m)
UNIVAR SOLUTIONS USA INC.,LOS ANGELES,33.9925,-118.133056,1884.4262544346036,Low Risk (>500m)
MOC PRODUCTS CO. INC,LOS ANGELES,34.25483,-118.40135,1030.911122089491,Low Risk (>500m)
BROOKS INSTRUMENT,RIVERSIDE,33.88419,-117.55193,322.61587439274996,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
SOUTHWESTERN WIRE INC,SACRAMENTO,38.65073,-121.39599,332.5922508590177,Medium Risk (101-500m)
GRANITE ROCK CO REDWOOD CITY,SAN MATEO,37.49297,-122.21475,1177.7168073421808,Low Risk (>500m)
SAPUTO CHEESE USA INC,STANISLAUS,37.31108,-121.01614,1925.6069181818186,Low Risk (>500m)
SANMINA - BLDG 3,SANTA CLARA,37.39191,-121.92714,952.4195853174177,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
AVIATION REPAIR SOLUTIONS INC,LOS ANGELES,33.78529,-118.21381,776.8257682105351,Low Risk (>500m)
INDEPENDENT INK INC,LOS ANGELES,33.8989,-118.26529,2098.290486296235,Low Risk (>500m)
BAKERSFIELD RENEWABLE FUELS LLC - AREAS 1 & 2,KERN,35.3825,-119.070556,302.2580748199953,Medium Risk (101-500m)
ELDORADO NATIONAL,RIVERSIDE,34.00452,-117.4917,375.9407998801109,Medium Risk (101-500m)
AERO-ELECTRIC CONNECTOR INC.,LOS ANGELES,33.843,-118.32349,3382.847501612465,Low Risk (>500m)
STEELSCAPE LLC,SAN BERNARDINO,34.099078,-117.559535,990.6406219262793,Low Risk (>500m)
VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,LOS ANGELES,34.12103,-117.9367,1547.6153861298853,Low Risk (>500m)
